,Game title,Release date,Price,Discount price,User review,Platform,Tag
9642,First Strike & Stellar Commanders Strategy Bundle,,13400.0,8512.0,1.0,1,Real-Time
9643,Uncrewed,"26 Mar, 2020",6500.0,4225.0,1.0,1,Real-Time
9644,Space Ribbon Soundtrack Bundle,,3100.0,948.0,0.0,7,Real-Time
9645,Sub Command,"26 Oct, 2006",9500.0,1900.0,1.0,1,Real-Time
9646,Stronghold 3 Gold,"25 May, 2012",14500.0,3625.0,-1.0,7,Real-Time
9647,Hold The Fort,"5 Jun, 2019",6400.0,3200.0,1.0,1,Real-Time
9648,Stellar Commanders - The Deluxe Edition,,10800.0,7236.0,1.0,1,Real-Time
9649,Games by Zuurix,,5900.0,4972.0,1.0,1,Real-Time
9650,Split-Screen Mindbenders,,16800.0,7326.0,1.0,1,Real-Time
9651,Games Beyond Pack,,18299.0,9711.0,0.0,1,Real-Time
9652,HandyGames VR Bundle,,15600.0,9536.0,1.0,1,Real-Time
9653,Flying Blind - The Complete Blindflug Studios Collection,,33000.0,24192.0,1.0,1,Real-Time
9654,Star Drifters Supporter's Bundle,,20300.0,10507.0,1.0,1,Real-Time
9655,HandyGames God Game Bundle,,8800.0,5632.0,0.0,1,Real-Time
9656,Mutant Entertainment Complete Bundle,,6400.0,5249.0,1.0,1,Real-Time
9657,Astro Joust,"28 Mar, 2018",500.0,275.0,,1,Real-Time
9658,Pandemic: The Virus Outbreak,"4 Jun, 2020",1000.0,750.0,,5,Real-Time
9659,Glory Horse Racing,"29 Sep, 2020",7500.0,6375.0,,1,Real-Time
9660,Seconds in Space,"28 Sep, 2020",4400.0,3740.0,,1,Real-Time
9661,Ultimate VR Stealth Bundle,,45200.0,18170.0,1.0,1,Nonlinear
9662,Espire 1: VR Operative,"24 Sep, 2019",14500.0,9715.0,0.0,1,Nonlinear
9663,Death Coming/死神来了,"6 Nov, 2017",4000.0,1600.0,1.0,1,Nonlinear
9664,VICCP,"20 Jun, 2019",2400.0,960.0,1.0,7,Nonlinear
9665,Kaf Publishing Bundle,,6300.0,3234.0,1.0,1,Nonlinear
9666,Star Story: The Horizon Escape,"5 Sep, 2017",7500.0,3000.0,1.0,3,Nonlinear
9667,Star Story: Game + OST + Artbook,,14300.0,3864.0,1.0,3,Nonlinear
9668,Mars Underground,"14 Mar, 2019",4100.0,2050.0,1.0,5,Nonlinear
9669,Star Story: The Horizon Escape + OST Bundle,,9900.0,3720.0,1.0,3,Nonlinear
9670,The Xenon Bundle,,10100.0,6949.0,0.0,1,Nonlinear
9671,NLB project games collection,,8700.0,5741.0,0.0,7,Nonlinear
9672,Furries & Scalies & Bears OH MY!,"16 Jan, 2019",4400.0,3740.0,0.0,5,Nonlinear
9673,Sea Legends,"2 Oct, 2020",3300.0,2211.0,,1,Nonlinear
9674,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),"13 Oct, 2017",4400.0,880.0,,3,Nonlinear
9675,Army of Tentacles: Ultimate H.P. LOLcraft Deluxe Platinum Non-Award Winning Pack,,27300.0,18787.0,0.0,5,Nonlinear
9676,EPEJSODION Dodgeball Attack,"26 Aug, 2020",4400.0,2200.0,,1,Nonlinear
9677,Super Army of Tentacles 3: The Search for Army of Tentacles 2,"30 May, 2017",5900.0,2655.0,,5,Nonlinear
9678,Furries & Scalies & Bundle OH MY!,,18600.0,16862.0,0.0,5,Nonlinear
9679,EVERY GAME WE'VE EVER MADE (thank you),,63300.0,42751.0,0.0,5,Nonlinear
9680,Phantasmata,"6 Apr, 2019",7700.0,5775.0,,1,Nonlinear
9681,Intemporel,"28 May, 2020",3800.0,2660.0,,1,Nonlinear
9682,Milo's Quest,"29 Jul, 2020",2400.0,1920.0,,1,Nonlinear
9683,Paper Shakespeare Collection,,34000.0,30614.0,,5,Nonlinear
9684,F1® 2020,"9 Jul, 2020",22500.0,13500.0,1.0,1,Automobile Sim
9685,DiRT Rally 2.0,"25 Feb, 2019",14900.0,3725.0,1.0,1,Automobile Sim
9686,F1® 2019,"27 Jun, 2019",22500.0,5625.0,1.0,1,Automobile Sim
9687,GRID,"10 Oct, 2019",14900.0,3725.0,0.0,1,Automobile Sim
9688,Flatout Complete Pack,"13 Dec, 2011",18300.0,3660.0,1.0,1,Automobile Sim
9689,Vehicles' Maniac Bundle,,23600.0,18972.0,1.0,1,Automobile Sim
9690,DRAG,"11 Aug, 2020",13500.0,10125.0,1.0,5,Automobile Sim
9691,DiRT Bundle,,32100.0,18832.0,1.0,1,Automobile Sim
9692,TrackMania² Stadium,"20 Jun, 2013",6400.0,3200.0,1.0,1,Automobile Sim
9693,Car Mechanic Simulator 2015,"1 Apr, 2015",9500.0,950.0,1.0,3,Automobile Sim
9694,Repair & Renovate Bundle,,28900.0,22086.0,1.0,1,Automobile Sim
9695,Truck Life,"6 Aug, 2020",7700.0,5390.0,1.0,1,Automobile Sim
9696,Flatout 3: Chaos & Destruction,"13 Dec, 2011",18300.0,3660.0,-1.0,1,Automobile Sim
9697,RDS - The Official Drift Videogame,"6 Jun, 2019",7500.0,4125.0,1.0,1,Automobile Sim
9698,Mechanic Simulator Bundle,,22500.0,16507.0,1.0,1,Automobile Sim
9699,WRC 5 FIA World Rally Championship,"8 Oct, 2015",18300.0,3660.0,0.0,1,Automobile Sim
